geoid,name,population_e,white_e,black_e,asian_e,amind_e,hawpi_e,latino_e,medhhincome_e,inpoverty_e
2900496,"Alba city, Missouri",681,648,0,0,7,0,19,42656,72
2902746,"Avilla town, Missouri",46,46,0,0,0,0,0,31875,3
2908776,"Brooklyn Heights town, Missouri",97,88,3,0,0,0,0,42917,11
2911728,"Carytown city, Missouri",232,229,0,0,0,3,0,48750,42
2909514,"Buffalo city, Missouri",3047,2626,3,41,163,0,153,23442,936
2945326,"Macon city, Missouri",5358,4636,243,72,79,0,141,36991,778
2902242,"Ashland city, Missouri",3907,3710,16,15,0,0,33,72500,252
2906526,"Blue Eye town, Missouri",284,239,0,8,0,0,14,41500,29
2940376,"Lamar city, Missouri",4303,4060,26,0,0,0,97,32402,1241
2962228,"Rives town, Missouri",74,68,0,0,0,0,6,52813,8
2900910,"Altamont village, Missouri",201,197,0,0,0,0,0,38214,55
2919198,"Des Arc village, Missouri",200,200,0,0,0,0,0,25000,70
2909694,"Bunker city, Missouri",294,273,0,0,0,0,9,24038,62
2903340,"Barnard city, Missouri",227,216,0,6,0,0,5,55625,23
2914662,"Clearmont city, Missouri",142,140,0,0,0,0,2,43750,22
2943274,"Linn Creek city, Missouri",321,320,0,0,0,0,0,35469,70
2944156,"Louisburg village, Missouri",75,75,0,0,0,0,0,NA,4
2929998,"Hallsville city, Missouri",1771,1653,19,7,0,0,65,55096,150
2927262,"Glenaire city, Missouri",489,459,0,2,2,0,11,70313,5
2945596,"Maitland city, Missouri",256,248,0,0,0,0,5,44250,43
2938468,"Keytesville city, Missouri",347,332,10,0,0,0,1,26125,80
2956306,"Parkway village, Missouri",644,627,0,4,0,0,4,51667,82
2922114,"Elsberry city, Missouri",2303,2074,105,3,48,0,17,35991,696
2950204,"Moscow Mills city, Missouri",3034,2815,45,0,0,0,51,44375,605
2974014,"Truxton village, Missouri",141,141,0,0,0,0,0,NA,44
2952076,"New Madrid city, Missouri",2898,1814,889,0,5,0,40,39833,799
2900298,"Agency village, Missouri",733,647,22,1,3,0,26,71364,92
2908470,"Brimson village, Missouri",40,35,0,0,0,0,5,28750,13
2973852,"Trimble city, Missouri",616,591,0,0,9,0,14,53409,92
2973348,"Tindall town, Missouri",61,61,0,0,0,0,0,75500,4
2902800,"Avondale city, Missouri",507,409,9,18,0,0,25,42500,61
2949574,"Montgomery City city, Missouri",2677,2464,64,7,0,0,53,42526,450
2908164,"Breckenridge Hills city, Missouri",4616,1924,1587,20,0,0,890,47077,1314
2956396,"Pasadena Hills city, Missouri",954,296,630,3,0,0,12,78000,50
2972898,"Theodosia village, Missouri",164,162,0,0,0,0,0,26442,52
2949088,"Moline Acres city, Missouri",2407,248,2119,0,0,0,0,31426,576
3047425,"Malta city, Montana",2090,1751,0,12,105,0,98,44189,171
3055260,"Old Agency CDP, Montana",74,7,4,0,46,0,0,12917,43
3074500,"Toston CDP, Montana",73,61,0,0,0,0,12,NA,22
3038350,"Hysham town, Montana",269,239,0,20,0,0,4,41964,72
3040580,"Kicking Horse CDP, Montana",45,37,0,0,8,0,0,NA,0
3040725,"Kings Point CDP, Montana",229,114,0,0,115,0,0,68438,0
3056125,"Ovando CDP, Montana",64,64,0,0,0,0,0,41250,9
3035050,"Havre city, Montana",9786,7791,26,60,1064,0,462,48294,1676
3043450,"Libby city, Montana",2703,2368,32,1,93,0,195,37802,498
3043525,"Lima town, Montana",180,170,0,0,0,0,0,35938,52
3009700,"Broadus town, Montana",518,491,0,0,5,0,7,62500,23
3016525,"Colstrip city, Montana",2448,1689,0,37,306,0,365,86797,131
3018775,"Cut Bank city, Montana",3058,1993,15,3,684,0,249,39722,832
3070825,"Starr School CDP, Montana",329,0,0,0,329,0,0,NA,167
3035628,"Helena Valley Northeast CDP, Montana",3557,3372,7,0,145,0,15,96146,158
2968870,"South Gorin town, Missouri",68,68,0,0,0,0,0,29167,57
2904366,"Bel-Ridge village, Missouri",2703,181,2367,0,7,0,97,32448,893
2907876,"Bragg City town, Missouri",142,100,0,0,0,0,42,43500,51
2925012,"Fordland city, Missouri",933,855,0,0,0,0,6,32292,184
2914554,"Claycomo village, Missouri",1586,1339,83,9,25,0,70,49102,183
2927514,"Glenwood village, Missouri",233,233,0,0,0,0,0,40417,20
2938072,"Kearney city, Missouri",10095,9195,29,18,35,0,697,85561,264
2924688,"Flint Hill city, Missouri",946,928,0,0,0,0,11,83922,64
2943652,"Lohman city, Missouri",195,195,0,0,0,0,0,56458,19
2950528,"Mount Moriah town, Missouri",67,56,8,0,0,0,3,36250,19
2961904,"Ridgeway city, Missouri",398,388,0,0,2,0,1,27969,89
2978334,"Weldon Spring Heights town, Missouri",99,94,0,1,0,0,1,116250,4
2919630,"Dixon city, Missouri",1130,1064,1,0,26,0,38,38438,252
2967628,"Shoal Creek Drive village, Missouri",384,329,0,6,14,0,23,64583,21
2978424,"Wentworth village, Missouri",134,134,0,0,0,0,0,57917,14
2917344,"Crocker city, Missouri",1103,914,4,15,4,0,10,37639,325
2939512,"La Belle city, Missouri",723,641,61,0,5,0,0,36500,76
2909658,"Bunceton city, Missouri",359,353,2,0,0,0,1,39000,96
2902530,"Aullville village, Missouri",93,93,0,0,0,0,0,79167,21
2916408,"Corder city, Missouri",469,418,16,0,23,0,4,46667,46
2973420,"Tipton city, Missouri",3372,2841,361,0,3,0,135,43021,416
2939566,"Laclede city, Missouri",378,352,0,2,8,0,16,38438,34
2945866,"Marceline city, Missouri",2002,1823,5,14,4,0,61,40441,364
2919090,"Dennis Acres village, Missouri",41,30,0,0,0,0,11,41250,1
2970414,"Stark City town, Missouri",119,79,0,0,0,0,29,43750,27
2965144,"St. Robert city, Missouri",6122,3487,1017,196,41,0,827,52434,1818
2911134,"Canton city, Missouri",2463,2105,150,0,44,11,33,39957,369
2928828,"Gravois Mills town, Missouri",153,153,0,0,0,0,0,NA,38
2971044,"Stover city, Missouri",1176,1126,2,0,2,0,12,22993,389
2950312,"Mound City city, Missouri",1040,974,39,0,2,2,23,53611,43
2971098,"Strasburg city, Missouri",144,144,0,0,0,0,0,44375,15
2965954,"Sappington CDP, Missouri",7484,6861,84,185,5,0,233,60743,416
2976246,"Vinita Park city, Missouri",1619,572,957,14,0,0,24,40809,275
2939845,"Lake Annette city, Missouri",95,84,0,0,6,0,0,40417,13
2902674,"Ava city, Missouri",2889,2864,25,0,0,0,0,31298,753
2912376,"Cedar Hill Lakes village, Missouri",255,245,0,4,3,0,1,51875,16
2954686,"Olympian Village city, Missouri",710,698,0,2,5,0,0,53750,133
2957278,"Pevely city, Missouri",5893,5176,222,0,28,0,303,55980,930
2903322,"Baring city, Missouri",104,101,0,0,0,0,3,33125,7
2941762,"Levasy city, Missouri",80,66,0,2,0,10,0,61458,2
2974176,"Turney village, Missouri",255,230,2,1,0,0,12,52250,20
2924184,"Fillmore city, Missouri",194,192,2,0,0,0,0,35208,46
3262170,"Round Hill Village CDP, Nevada",993,874,9,62,0,0,13,92708,14
3263450,"Ruhenstroth CDP, Nevada",1318,1155,0,0,0,0,139,76563,91
3263800,"Ruth CDP, Nevada",132,132,0,0,0,0,0,66250,12
3267000,"Silver Peak CDP, Nevada",142,139,0,0,0,0,3,60865,11
3267600,"Skyland CDP, Nevada",321,233,0,44,22,0,15,107768,0
3268800,"Stagecoach CDP, Nevada",1920,1715,0,0,9,0,145,63269,330
3274200,"Topaz Lake CDP, Nevada",207,165,0,0,3,0,39,51250,26
3274400,"Topaz Ranch Estates CDP, Nevada",1630,1281,31,8,9,5,214,48875,223
3271600,"Sun Valley CDP, Nevada",21159,9404,404,359,667,196,9685,57368,2586
3208600,"Cal-Nev-Ari CDP, Nevada",111,111,0,0,0,0,0,33500,14
3251800,"North Las Vegas city, Nevada",241369,64093,49180,15023,1218,1899,99404,59835,32942
3237190,"Johnson Lane CDP, Nevada",5957,5020,69,53,51,0,674,86437,303
3265600,"Searchlight CDP, Nevada",318,297,0,0,0,0,21,30750,34
3247840,"Moapa Town CDP, Nevada",710,325,0,0,59,0,326,63220,28
3226500,"Gardnerville Ranchos CDP, Nevada",11380,9588,0,173,137,35,1305,59511,1055
3264600,"Sandy Valley CDP, Nevada",1727,1321,15,0,0,0,391,60028,297
3223770,"Enterprise CDP, Nevada",171108,72537,16435,38179,679,1356,32393,81461,13108
3273600,"Tonopah CDP, Nevada",2009,1479,179,6,24,5,273,36429,305
3253600,"Owyhee CDP, Nevada",1135,31,2,0,1081,0,21,36563,369
3231300,"Hawthorne CDP, Nevada",2686,2117,105,37,1,0,373,36993,253
3208500,"Caliente city, Nevada",888,825,34,0,0,0,29,NA,148
3235275,"Indian Hills CDP, Nevada",6104,4654,23,57,159,9,1079,68611,526
3284800,"Winnemucca city, Nevada",7762,4596,65,0,209,0,2762,66857,895
3235300,"Indian Springs CDP, Nevada",881,605,87,0,0,0,171,51417,101
3132060,"Milford city, Nebraska",2363,2182,9,28,0,0,94,53934,214
3139380,"Pleasant Dale village, Nebraska",260,259,0,0,1,0,0,61528,3
3138995,"Petersburg village, Nebraska",408,366,3,0,0,0,36,44464,21
3143055,"St. Edward city, Nebraska",744,713,3,3,1,3,18,42500,46
3143755,"Saronville village, Nebraska",72,50,0,0,0,0,22,79063,1
3108150,"Cedar Bluffs village, Nebraska",631,546,0,0,13,0,48,55972,113
3103355,"Bazile Mills village, Nebraska",24,24,0,0,0,0,0,71250,0
3134370,"Niobrara village, Nebraska",293,263,0,0,18,0,0,41250,29
3102375,"Ashton village, Nebraska",190,187,0,0,0,0,3,40000,30
3124285,"Ithaca village, Nebraska",122,108,0,0,0,0,7,58750,15
3131395,"Mead village, Nebraska",608,539,0,0,3,0,59,59911,45
3111020,"Cozad city, Nebraska",3787,3105,73,29,0,27,538,46196,602
3116725,"Farnam village, Nebraska",216,183,0,0,6,0,27,46250,23
3119385,"Gothenburg city, Nebraska",3489,3417,0,0,10,0,31,65433,268
3147675,"Sumner village, Nebraska",214,178,0,0,0,0,36,49464,24
3101780,"Arapahoe city, Nebraska",1333,1230,0,6,0,0,79,58894,98
3122115,"Hendley village, Nebraska",12,12,0,0,0,0,0,26250,1
3130170,"Macy CDP, Nebraska",988,6,0,10,954,0,11,24792,482
3138750,"Pender village, Nebraska",1204,1093,2,0,23,0,77,64167,95
3151245,"Walthill village, Nebraska",792,76,5,3,584,0,117,40972,246
3107310,"Burton village, Nebraska",0,0,0,0,0,0,0,NA,0
3132410,"Mitchell city, Nebraska",1795,1309,5,4,10,0,456,45265,234
3153380,"Winside village, Nebraska",574,539,4,0,3,0,9,51750,53
3116340,"Exeter village, Nebraska",558,556,0,0,2,0,0,63333,28
3136015,"Ohiowa village, Nebraska",136,78,0,0,3,0,55,42708,7
3110985,"Cowles village, Nebraska",11,8,0,0,0,0,0,NA,0
3144035,"Schuyler city, Nebraska",6284,1308,332,0,0,0,4598,63625,878
3123375,"Hubbard village, Nebraska",181,135,0,0,42,0,4,60000,41
3146030,"South Sioux City city, Nebraska",12896,4775,984,466,223,0,6202,54806,2208
3104895,"Big Springs village, Nebraska",476,404,3,4,11,0,50,44792,44
3137770,"Overton village, Nebraska",586,467,0,0,17,0,49,41094,46
3133950,"Nemaha village, Nebraska",112,112,0,0,0,0,0,38750,25
3148900,"Thurston village, Nebraska",125,117,0,0,8,0,0,50833,18
3535040,"Jal city, New Mexico",1896,771,20,0,12,0,1093,54716,271
3550160,"Moriarty city, New Mexico",2223,754,8,0,20,0,1392,29028,774
3563168,"Rio en Medio CDP, New Mexico",89,23,0,0,0,0,66,NA,17
3551715,"Nenahnezad CDP, New Mexico",644,4,8,0,590,0,42,43250,145
3509035,"Brimhall Nizhoni CDP, New Mexico",345,8,0,0,302,0,35,37000,98
3554430,"Organ CDP, New Mexico",210,187,0,0,0,0,23,16813,110
3554500,"Orogrande CDP, New Mexico",41,41,0,0,0,0,0,NA,6
3554940,"Pajarito Mesa CDP, New Mexico",266,0,0,0,0,0,266,NA,266
3555270,"Paradise Hills CDP, New Mexico",4656,2515,33,55,70,0,1890,62070,445
3555550,"Pastura CDP, New Mexico",5,0,0,0,0,0,5,NA,0
3555595,"Peak Place CDP, New Mexico",409,18,0,3,41,0,346,36875,87
3555605,"Pecan Park CDP, New Mexico",0,0,0,0,0,0,0,NA,0
3556950,"Pie Town CDP, New Mexico",111,111,0,0,0,0,0,43295,16
3557440,"Pinon CDP, New Mexico",0,0,0,0,0,0,0,NA,0
3557510,"Pinos Altos CDP, New Mexico",372,354,0,0,0,0,18,NA,117
3558070,"Placitas CDP (Sandoval County), New Mexico",4686,3439,0,46,94,0,1040,80224,212
3558210,"Playas CDP, New Mexico",54,32,8,0,0,0,14,NA,0
3558420,"Pleasanton CDP, New Mexico",450,436,0,0,0,0,14,41071,18
3558910,"Polvadera CDP, New Mexico",126,75,0,0,0,0,51,NA,7
3559120,"Ponderosa Pine CDP, New Mexico",1159,760,0,107,23,0,205,72292,98
3559750,"Pueblito CDP, New Mexico",106,0,0,0,27,0,79,32500,6
3559820,"Pueblitos CDP, New Mexico",314,86,0,0,0,0,214,NA,110
3560170,"Puerto de Luna CDP, New Mexico",62,10,0,0,0,0,52,43875,0
3560205,"Pulpotio Bareas CDP, New Mexico",320,77,0,0,0,0,243,NA,168
3560730,"Quemado CDP, New Mexico",177,177,0,0,0,0,0,NA,0
3561675,"Rancho Grande CDP, New Mexico",0,0,0,0,0,0,0,NA,0
3562760,"Ribera CDP, New Mexico",552,101,0,0,9,0,442,30657,135
3563660,"Rivers CDP, New Mexico",0,0,0,0,0,0,0,NA,0
3564370,"Rodeo CDP, New Mexico",71,43,0,0,0,0,28,NA,28
3469510,"South Toms River borough, New Jersey",3648,2063,441,32,0,0,834,82994,476
3411155,"Cedar Glen West CDP, New Jersey",1300,1129,108,28,0,0,0,29815,240
3439390,"Lavallette borough, New Jersey",2155,2031,0,6,0,0,84,78143,162
3439900,"Leisure Village CDP, New Jersey",4547,2951,465,35,0,0,1096,42772,362
3476820,"Waretown CDP, New Jersey",1964,1892,34,0,0,0,38,71204,129
3437110,"Kinnelon borough, New Jersey",10054,8176,9,651,0,0,991,158000,296
3448690,"Mount Arlington borough, New Jersey",5637,3809,353,86,0,0,1357,77043,183
3481042,"Whittingham CDP, New Jersey",2631,2310,125,67,9,0,111,61500,156
3443890,"Margate City city, New Jersey",5997,5607,122,60,17,3,76,83045,293
3471010,"Stone Harbor borough, New Jersey",885,875,1,3,0,0,6,99375,47
3423910,"Florham Park borough, New Jersey",11623,8961,463,1046,13,0,978,128071,796
3440290,"Lincoln Park borough, New Jersey",10262,8157,207,533,8,0,1232,97003,295
3475890,"Victory Gardens borough, New Jersey",1505,404,131,33,0,0,886,54792,218
3481200,"Wildwood Crest borough, New Jersey",3096,2785,0,0,0,0,259,60982,153
3410600,"Carneys Point CDP, New Jersey",7076,4575,1207,39,13,0,1143,55750,887
3400760,"Allentown borough, New Jersey",1892,1635,126,15,0,0,69,105938,45
3426550,"Glen Gardner borough, New Jersey",1488,1249,36,12,0,0,167,70250,104
3457300,"Peapack and Gladstone borough, New Jersey",2575,2047,124,29,0,0,331,124010,82
3468730,"South Bound Brook borough, New Jersey",4534,1888,581,550,46,0,1368,85223,98
3404600,"Belford CDP, New Jersey",2129,1814,0,58,0,0,226,156250,45
3419840,"Eatontown borough, New Jersey",12214,7714,1107,969,0,0,1790,66223,1354
3425200,"Freehold borough, New Jersey",11797,4670,1033,169,0,0,5736,61314,1924
3436810,"Keyport borough, New Jersey",7034,4936,515,315,0,0,1067,60949,706
3444520,"Matawan borough, New Jersey",8747,6072,799,584,0,0,1025,100127,534
3454480,"Ocean Grove CDP, New Jersey",3047,2804,69,18,0,0,148,63093,156
3460360,"Port Monmouth CDP, New Jersey",3360,2777,64,82,0,0,348,86875,134
3656011,"Oyster Bay Cove village, New York",2080,1695,20,206,0,0,139,225385,12
3659520,"Port Washington CDP, New York",15808,11866,338,1653,0,0,1757,141667,835
3663506,"Roosevelt CDP, New York",16899,232,9629,89,2,0,6768,90423,1850
3664232,"Russell Gardens village, New York",993,628,0,305,0,0,35,140625,24
3676089,"Uniondale CDP, New York",32007,6468,11323,851,13,0,12553,85471,2936
3676287,"University Gardens CDP, New York",4182,1980,43,1767,0,0,349,116711,63
3680225,"West Hempstead CDP, New York",19864,11679,2111,1247,24,0,4366,120747,1219
3667466,"Silver Springs village, New York",827,732,27,4,42,0,8,28393,205
3615187,"Cherry Creek village, New York",478,473,0,2,0,0,3,55000,79
3627419,"Fredonia village, New York",10464,8643,409,143,82,6,850,49071,1991
3617882,"Constableville village, New York",330,323,0,0,0,0,7,55781,27
3618135,"Copenhagen village, New York",833,756,11,20,2,0,23,46875,81
3644006,"Lyons Falls village, New York",576,564,4,0,0,0,0,47500,80
3646866,"Middleburgh village, New York",1603,1433,21,47,0,0,83,52262,277
3661588,"Richmondville village, New York",841,810,1,0,12,0,13,58375,112
3638077,"Ithaca city, New York",30569,19687,1608,5251,65,0,1991,34424,8995
3626924,"Fort Plain village, New York",1765,1613,9,16,0,0,70,34688,432
3656110,"Palatine Bridge village, New York",633,583,16,0,0,0,18,32279,82
3605188,"Beaver Dam Lake CDP, New York",1827,1581,146,0,0,0,32,127625,162
3642378,"Limestone CDP, New York",357,349,3,0,3,0,1,50568,65
3640651,"Lake Luzerne CDP, New York",1156,1133,11,0,0,0,5,55833,106
3651262,"Niskayuna CDP, New York",4895,4076,90,291,0,0,281,110649,82
3681138,"West Valley CDP, New York",561,470,15,0,5,0,20,63482,81
3682029,"Williamson CDP, New York",2653,2337,97,3,0,0,145,40069,320
3682260,"Willsboro CDP, New York",763,673,5,0,0,0,59,45179,147
3682304,"Wilmington CDP, New York",775,713,0,0,16,0,20,61111,81
3682612,"Winthrop CDP, New York",154,140,0,0,0,0,0,119083,0
3682656,"Witherbee CDP, New York",256,175,0,17,12,0,0,NA,12
3683063,"Woodsville CDP, New York",98,98,0,0,0,0,0,73750,0
3683118,"Worcester CDP, New York",889,738,9,0,0,0,76,46159,87
3684035,"York Hamlet CDP, New York",433,405,9,0,0,0,0,59231,15
3678487,"Watchtower CDP, New York",2117,917,329,151,0,0,637,NA,1938
3678575,"Water Mill CDP, New York",1631,1268,3,54,13,0,233,155278,166
3657364,"Peru CDP, New York",1597,1560,0,37,0,0,0,76723,121
3658574,"Plattsburgh city, New York",19465,17054,733,549,71,7,598,49065,3430
3678674,"Watervliet city, New York",10050,7247,959,393,0,0,771,43803,1871
3622260,"East Hills village, New York",7147,6016,55,635,0,0,339,224583,98
3625384,"Farmingdale village, New York",8902,6716,338,778,7,0,868,95885,564
3669452,"Southold CDP, New York",5904,5104,12,154,0,0,634,77386,718
3613662,"Chadwicks CDP, New York",1059,1059,0,0,0,0,0,55524,0
3615121,"Chenango Bridge CDP, New York",2856,2719,0,44,8,0,0,74601,294
3615946,"Clarkson CDP, New York",4749,4197,212,91,0,0,235,62192,473
3614102,"Chazy CDP, New York",727,705,0,0,0,0,0,NA,233
3615363,"Chestertown CDP, New York",430,424,3,0,0,0,3,52917,68
3615814,"Clarence CDP, New York",2650,2541,40,35,0,0,23,70488,245
3617398,"Colton CDP, New York",357,354,0,0,0,0,3,48906,54
3617620,"Conesus Hamlet CDP, New York",354,342,0,0,0,0,12,72833,20
3618036,"Coopers Plains CDP, New York",472,450,0,0,0,0,0,57042,71
3617622,"Conesus Lake CDP, New York",2105,1873,0,45,0,30,31,78750,110
3618817,"Cranberry Lake CDP, New York",155,155,0,0,0,0,0,52250,31
3619411,"Cumminsville CDP, New York",132,132,0,0,0,0,0,NA,58
3619510,"Cuylerville CDP, New York",278,263,0,0,0,0,15,67159,12
3619308,"Crystal Beach CDP, New York",735,674,1,30,0,0,30,51250,27
3619587,"Dalton CDP, New York",367,367,0,0,0,0,0,66154,22
3619774,"Davenport Center CDP, New York",254,254,0,0,0,0,0,41823,10
3620049,"DeKalb Junction CDP, New York",657,654,3,0,0,0,0,35938,94
4814740,"China Spring CDP, Texas",1455,1394,0,0,0,0,61,62333,51
4814882,"Chula Vista CDP (Zavala County), Texas",829,0,0,0,0,0,829,31452,447
4814881,"Chula Vista CDP (Maverick County), Texas",4722,51,0,22,0,0,4649,38893,1078
4816110,"Colorado Acres CDP, Texas",53,0,0,0,0,0,53,NA,10
4819732,"Delmita CDP, Texas",212,0,0,0,0,0,212,67969,36
4820248,"D'Hanis CDP, Texas",733,362,0,0,0,0,371,42750,123
4817236,"Country Acres CDP, Texas",238,195,0,43,0,0,0,NA,43
4819808,"Del Sol CDP, Texas",129,82,0,0,0,0,47,NA,0
4821412,"Driftwood CDP, Texas",176,176,0,0,0,0,0,104943,0
4821958,"East Alto Bonito CDP, Texas",750,0,0,0,0,0,750,22258,371
4822593,"Edgewater Estates CDP, Texas",81,9,0,0,0,0,72,61111,0
4822853,"El Brazil CDP, Texas",27,0,0,0,0,0,27,NA,0
4822892,"El Castillo CDP, Texas",69,16,0,0,0,0,53,NA,69
4822898,"El Cenizo CDP, Texas",403,0,0,0,0,0,403,66786,0
4820932,"Dorchester city, Texas",71,71,0,0,0,0,0,NA,5
4822920,"El Chaparral CDP, Texas",416,6,0,0,0,0,410,NA,4
4823062,"Elias-Fela Solis CDP, Texas",7,0,0,0,0,0,7,NA,7
4823278,"El Mesquite CDP, Texas",0,0,0,0,0,0,0,NA,0
4823356,"Elmo CDP, Texas",1391,944,409,0,0,0,38,77786,12
4853232,"Oakwood town, Texas",787,450,277,2,9,0,25,42841,204
4826688,"Fort Davis CDP, Texas",1099,282,0,0,0,0,805,54266,27
4858850,"Porter Heights CDP, Texas",2066,2010,27,0,29,0,0,128813,150
4863008,"Rollingwood city, Texas",1532,1344,0,31,0,0,112,193750,3
4848478,"Miller's Cove town, Texas",184,22,0,0,0,0,162,26932,81
4828320,"Garfield CDP, Texas",2239,471,13,20,0,0,1635,58819,101
4854012,"Olton city, Texas",2013,435,13,0,18,0,1534,44076,242
4869764,"Springlake town, Texas",87,47,1,0,0,0,39,51875,14
4831280,"Groesbeck city, Texas",4288,2364,1165,0,26,0,683,38618,900
4872788,"Thornton town, Texas",671,595,44,0,0,0,24,43750,75
4833608,"Higgins city, Texas",595,405,0,18,28,0,108,49583,156
5086050,"Worcester CDP, Vermont",53,45,0,2,0,0,0,45833,0
5011050,"Cabot CDP, Vermont",182,178,0,0,0,0,0,29583,45
5013450,"Chelsea CDP, Vermont",475,407,2,0,0,0,12,51563,14
5011425,"Cambridge village, Vermont",245,217,0,0,5,0,17,63625,9
5046000,"Montpelier city, Vermont",7477,6892,123,109,0,0,172,65078,555
5048100,"Newbury village, Vermont",381,373,4,0,0,0,4,52000,44
5041950,"Lyndonville village, Vermont",1411,1395,0,0,0,0,0,33550,451
5036475,"Jeffersonville village, Vermont",833,764,0,8,8,0,12,55096,131
5081325,"Westminster village, Vermont",306,267,0,0,0,0,16,61042,4
5069475,"Springfield CDP, Vermont",3793,3485,31,74,14,0,46,37273,750
5035725,"Island Pond CDP, Vermont",826,777,0,14,0,0,3,32222,55
5061225,"Rutland city, Vermont",15398,14423,249,261,3,0,278,48212,1843
5048850,"Newport city, Vermont",4305,3998,32,0,10,8,75,37500,592
5043525,"Marshfield village, Vermont",284,258,0,0,0,6,14,61250,36
5078025,"Wells River village, Vermont",468,407,0,0,0,28,7,35089,72
5004225,"Bellows Falls village, Vermont",3007,2732,88,16,15,0,83,33286,686
5048325,"Newfane village, Vermont",171,171,0,0,0,0,0,82813,5
5085900,"Woodstock village, Vermont",1245,1196,4,0,0,0,35,58542,186
5042700,"Manchester village, Vermont",744,712,0,7,0,0,0,23295,131
5007675,"Brandon CDP, Vermont",1561,1511,0,50,0,0,0,55714,120
5025450,"Fair Haven CDP, Vermont",2247,2160,0,0,0,0,75,54333,313
5056800,"Poultney village, Vermont",1545,1417,68,28,0,0,15,36667,211
5001375,"Arlington CDP, Vermont",1452,1344,0,60,0,0,48,57708,144
5004750,"Bennington CDP, Vermont",8629,8059,18,59,17,92,167,48426,1131
5042925,"Manchester Center CDP, Vermont",1923,1847,47,0,29,0,0,62292,51
5036625,"Jericho village, Vermont",1315,1266,6,0,13,0,30,98646,22
5052075,"North Troy village, Vermont",608,577,5,4,20,0,0,29798,132
4859096,"Poth town, Texas",2035,757,0,0,0,0,1270,65313,306
4879919,"Wixon Valley city, Texas",213,150,19,0,0,0,36,86094,9
4829036,"Garrett town, Texas",805,254,13,0,0,0,526,44375,250
4876348,"Walnut Springs city, Texas",828,421,8,0,0,0,399,33155,264
4872080,"Tehuacana town, Texas",195,158,34,0,0,0,3,37500,31
4850868,"Newcastle city, Texas",620,495,5,0,0,0,116,30909,169
4832372,"Harlingen city, Texas",65129,10085,549,755,152,20,53285,39752,18647
4844116,"Los Fresnos city, Texas",7738,807,0,0,118,0,6813,45677,2265
4848516,"Millican town, Texas",252,132,23,0,0,0,93,51477,80
4843240,"Lockhart city, Texas",13652,4931,906,384,51,0,7280,55644,1770
4805750,"Barton Creek CDP, Texas",2930,2588,10,95,0,0,182,160988,127
4835253,"Hudson Bend CDP, Texas",2208,1839,9,125,0,0,143,122426,152
4840264,"Lago Vista city, Texas",6935,5167,223,53,0,13,1377,78795,299
4842016,"Leander city, Texas",53716,33691,2721,2466,12,58,12450,101872,2232
4854552,"Ozona CDP, Texas",2930,872,19,0,0,0,2039,44688,542
4814872,"Christoval CDP, Texas",354,266,42,0,0,0,46,47891,9
4841764,"La Vernia city, Texas",925,691,0,0,0,0,234,76875,91
4810912,"Bryan city, Texas",84096,33229,13819,1638,13,86,33459,45771,18246
4845096,"Luling city, Texas",5830,2379,468,23,0,47,2913,48919,1881
4807492,"Belton city, Texas",21685,11938,1832,195,0,9,6897,55539,3134
4872176,"Temple city, Texas",74762,40018,11089,1505,129,14,19721,54873,11832
4877152,"Wellington city, Texas",2129,1094,248,0,54,0,728,34036,478
4808488,"Blackwell city, Texas",201,185,0,0,0,0,16,41071,30
4880176,"Woodsboro town, Texas",1344,531,57,4,0,0,733,44637,242
4856108,"Pattison city, Texas",507,250,18,0,11,0,214,71000,67
4830092,"Golinda city, Texas",657,421,101,0,0,0,135,64750,29
4958070,"Park City city, Utah",8375,5952,196,374,29,0,1640,111000,737
4964560,"Rockville town, Utah",223,219,0,0,0,0,4,37500,10
4980530,"Virgin town, Utah",595,538,2,0,11,0,40,63611,40
4904720,"Benjamin CDP, Utah",960,888,0,0,0,0,72,72708,59
4920120,"Draper city, Utah",48000,41014,527,1678,162,213,3264,117266,1898
4957630,"Palmyra CDP, Utah",468,468,0,0,0,0,0,76563,6
4967770,"Santaquin city, Utah",11684,9802,90,0,36,101,1575,72171,701
4980860,"Wales town, Utah",341,310,0,0,15,0,16,69286,43
4942230,"Lake Shore CDP, Utah",704,704,0,0,0,0,0,70714,14
4970960,"South Ogden city, Utah",17063,13808,201,130,87,39,2400,68585,991
4983252,"West Mountain CDP, Utah",1233,1099,0,0,0,0,53,83125,0
4826160,"Floresville city, Texas",7585,2751,105,58,0,0,4610,56544,876
4955100,"North Ogden city, Utah",19392,17210,162,69,96,5,1348,81198,1127
4947620,"Manila town, Utah",211,211,0,0,0,0,0,72708,5
4948720,"Mayfield town, Utah",392,387,0,0,5,0,0,58125,41
4920890,"East Carbon city, Utah",1497,1205,0,0,3,0,277,38523,360
4982510,"Wellington city, Utah",1428,1232,4,0,17,0,175,47880,314
4912970,"Circleville town, Utah",617,567,0,0,3,0,40,52917,80
4953230,"Murray city, Utah",49105,39386,846,1062,100,372,5523,64470,3669
4975360,"Taylorsville city, Utah",60138,38791,808,3204,360,534,14611,66311,5781
4923640,"Erda CDP, Utah",2635,2502,0,0,23,17,64,110365,34
4903345,"Ballard town, Utah",1053,866,15,0,15,0,135,64500,135
4967660,"Santa Clara city, Utah",7495,6896,62,35,0,83,240,83326,283
